Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
High income,HIC,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.16,8.8,8.69,9.02,9.47,9.784437604,9.833592331,9.491409282,9.936605644,9.444719987,
Honduras,HND,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.335545443,9.533578495,10.63591483,10.82617034,10.56009289,10.5068171,10.78198632,10.62225789,10.85093444,7.639105962,10.37784632,11.0076638,11.10331659,11.22254808,10.49490733,10.39548002
Heavily indebted poor countries (HIPC),HPC,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.662517684,11.87898589,12.84829805,13.24401037,12.85269465,12.62341341,12.9950836,12.61947871,12.77629121,11.84425276,12.1194721,12.43251542,12.35085743,12.45000741,12.6768915,
Haiti,HTI,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBRD only,IBD,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.776560606,7.637778952,7.834324584,7.579854892,7.86664839,8.186520957,8.628148314,9.004231804,9.597599062,9.961614035,10.77460968,12.42543807,14.61829829,12.82311218,13.40391639,12.56342164,13.1696921
IDA only,IDX,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.229823292,,,6.325588222,,,5.867090644,6.126901081,6.072396389,6.310721467,6.67847338,6.701438664,7.040731876,6.894256206,8.025361607,7.81226701,
Not classified,INX,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.311087081,4.773017535,4.881010956,4.34843084,6.688062609,8.957636524,6.942598309,7.554946312,7.729136546,9.932537352,13.32776149,13.62299222,13.64472512,13.08041553,11.86551942,8.777373595,
"Iran, Islamic Rep.",IRN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.825004429,10.4815324,14.15232817,15.25932697,13.52877605,,
Iceland,ISL,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89824967,20.46591374,19.5263074,17.74937295,15.92614934,15.44387914,15.38154426,14.73319067
Israel,ISR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.577394589,6.931290877,7.116834309,7.126864747,7.216104571,7.393894652,7.4154152,7.53115909,6.691749808,
Italy,ITA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.612423882,4.604164002,4.589253734,4.089385207,4.816443029,4.979010891,5.447955505,5.385618941,5.404376373,5.880692473,6.185530291,5.493010154,6.635084795,6.333320109,6.712811712,6.603312223,
Jamaica,JAM,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87662481,13.54528401,13.56747256,13.52092216,,,
Japan,JPN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.30724239,4.939360205,10.17003982,10.15079354,10.19978636,9.846561119,11.32758448,10.22705369,10.67235768,11.96618197,11.3255899,12.75678882,11.83667103,
Kenya,KEN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6939644,11.79403477,10.29547218,10.41406275,11.71403166,11.63858493,11.38134666,12.26600124,12.71167213,12.39132642,12.81686742,11.52647886,13.23510008,12.81208922,12.28832583,12.08638788
Kyrgyz Republic,KGZ,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.61066984,16.03057289,14.21247063,13.19630391,11.66321404,12.2120312,13.99224016,13.90167531,13.31538285,14.29308603,13.81077472,12.35039248
Cambodia,KHM,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.98313951,16.42016148,15.43857708,17.40216111,13.77217396,13.77275303,13.74645471,13.96882005,13.92877513,13.55024494,14.21248418,14.44362208
Kiribati,KIR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.504582521,6.918523032,7.163951075,6.609071824,7.879697109,7.147067968,
"Korea, Rep.",KOR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.91792933,,,6.352323584,7.237946463,7.410013766,7.041971769,7.144787932,7.391972558,7.39431528,7.253767265,7.786348123,7.929584007,7.881682349,7.734110604,7.5104643,
Kuwait,KWT,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.94396428,9.912893465,10.21059547,11.49260701,11.32826561,11.03844608,11.06538647,10.27473467,10.83467235,11.45669137,11.43878997,11.60285915,11.18801333,11.76805575,
Latin America & Caribbean (excluding high income),LAC,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.452191947,8.168886109,,8.664626317,8.653988234,8.916844204,8.988339076,8.091221659,8.563123763,,
Liberia,LBR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.651593493,2.318591531,3.311820812,3.963307885,11.2266847,10.82590376,
Latin America & Caribbean,LCN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.25681523,7.065407938,6.679152828,7.066849823,6.335865205,16.50342143,6.861508981,7.006250012,7.409926745,6.816707164,
Lower middle income,LMC,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.748425384,5.197004582,5.518289967,6.810240749,5.887264302,6.228712257,6.953715786,8.920492945,9.50706222,10.09436461,10.22999785,11.13096467,10.67850662
Late-demographic dividend,LTE,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.59917291,28.819499,33.86395157,32.45554024,45.08001584,11.63465937,11.26087455,9.893256227,7.749327639,8.254945426,7.800307412,6.217191191,5.925363938,
Luxembourg,LUX,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.335017417,5.53732069,5.23441668,4.997627663,6.283780652,6.391903264,6.495624415,7.010517614,7.355653733,8.350982405,7.978708957,7.44086666,8.638650537,8.032975149
Latvia,LVA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.20026586,11.46627855,10.41501303,8.214466714,8.711264311,8.91123821,8.584795376,9.031472873,8.492585215,9.722330886,11.06214092,8.502132729,9.254944086,8.596852504
"Macao SAR, China",MAC,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.025665535,2.665573537,2.663609444,2.356100415,2.210865107,2.901809518,3.121010952,3.297153645,3.147194276,3.100474813,3.078699944,2.843223402
St. Martin (French part),MAF,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,MCO,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.246640522,4.000160761,3.971366362,3.684746686,3.64473363,4.28818094,4.558424566,4.80625264,4.472406667,4.602131452,,
Moldova,MDA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.85178025,15.71518662,15.5781443,12.42087602,10.65091643,10.97750493,13.06136672,12.96838306,12.8284154,12.87270261,12.55853452,12.87667782,12.37330322
Madagascar,MDG,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.973909922,7.663278506,8.15154762,7.571831825,7.785344625,8.200751707,7.941205281,8.075799498,8.602289205,8.506895004,8.68613024,7.963575581,6.813805347,6.722542007,6.772762466,6.817118343,
Maldives,MDV,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.10805944,16.14524873,16.44939043,16.47110654,18.29377694,19.57605166,19.25756855,20.73731425,19.08914466,
Middle East & North Africa,MEA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.012435241,8.754216436,9.206018786,9.395016774,9.662008061,9.342893092,8.571659567,9.372998426,8.881631552,9.254128969,8.67543391,8.394126357,9.083495063,9.139331471,9.853386112,9.741394856,
Marshall Islands,MHL,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3788048,12.85423697,11.41652458,11.69663264,11.03035821,10.30077764,10.67966868,10.71935343,10.56675082,9.917844164,10.18179301,10.1853648,9.823345802,10.3249369,10.24437206,10.37890754,
Mali,MLI,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.568704617,6.982463387,6.581831118,6.300156896,6.723989449,5.803616184,5.858096363,6.067736942,6.552507086,5.460544561,5.900270454,6.405020208,7.314209257,7.757739864,8.123097003,7.969060672,
Myanmar,MMR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.656878105,7.174247334,,,
Middle East & North Africa (excluding high income),MNA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.278288949,6.999766029,8.765027596,9.585605419,9.321222711,10.05894302,9.021451817,8.161544843,8.888085256,8.618303346,8.571773317,8.544315265,8.350954908,10.00918595,9.881398644,9.204107807
Mongolia,MNG,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,MNP,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.030106292,8.638582088,8.50414915,8.432931819,9.967401439,10.86991748,12.69622252,12.34844161,13.12719878
Mauritania,MRT,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.733148142,5.506654958,5.764042452,6.87647534,7.309011305,8.010828565,8.753471514,9.097440696,8.731066596,10.37186935,10.18696002,9.612825452,
Malawi,MWI,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.12987291,10.06405066,9.860046613,8.325655487,9.258508471,9.139208429,
Malaysia,MYS,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.291527727,6.967599948,7.046061267,8.027643991,9.199107863,8.947810394,8.353869417,8.601342294,8.651532092,8.870477624,9.236164343,9.163373495,9.113774943,8.499774961,8.711098806,9.018147524,8.696092281
North America,NAC,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.339138369,7.791626029,7.993924985,8.515109194,8.86966732,9.218304238,9.321050231,9.51883206,10.55428222,9.285230221,9.602133826,
New Caledonia,NCL,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.66348276,17.95485176,4.079681036,1.490406791,10.61782094,10.82064142,10.39229151,10.42903656,12.37567547,11.37169036,6.843710863,8.488373258,7.769117901,6.775369052,
Nicaragua,NIC,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.765577871,7.08666782,6.592825585,6.398060452,7.022896146,7.224975972,7.690963998,7.669686967,7.504997349,7.298753785,8.968187514,9.327028166,8.888287697,
Netherlands,NLD,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.546682305,4.417739648,4.435740868,4.326288562,4.55918625,4.794954061,4.593259156,5.073105851,5.456290525,5.705344206,5.829643534,5.992674536,5.622081597,
Norway,NOR,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.610310685,11.26188597,10.73305606,10.36453064,9.272535331,
Nauru,NRU,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.7732214,1490.270463,841.4512088,4108.133713,-541.7326848,15.99090675,18.30919115,17.89430665,6.751446684,7.382290643,6.983169255,6.295327875,5.816070085,5.840822829,5.942887779,5.79145205,5.139990754
Panama,PAN,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.79469768,12.12871429,11.99670243,11.60033188,10.8398139,11.54824238,11.21261419,10.42449624,9.804495299,10.02713813,10.16602664,11.44967952,12.48097874,12.48736664,12.70999583,11.80467169,12.15339321
Peru,PER,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.832804072,8.425555896,8.725375221,8.757757126,9.265072298,8.701566492,9.588291525,9.948585242,10.27090779,10.91941895,9.119998531,
Philippines,PHL,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.98419508,,,7.350355273,8.01391521,8.518360425,9.075254586,9.974389745,9.15513586,8.386102186,8.385505401,8.342036343,8.702173609,9.297999403,9.518042578,9.729202783,
Palau,PLW,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.66218923,9.475472501,10.52785287,9.704510658,10.17449326,11.85839802,13.18632274,13.30859685,13.26073695,14.20995824,14.46442402,14.01269982,14.46220119,13.53780716
Poland,POL,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.542732185,8.084242743,8.198476383,7.818020251,8.693429013,9.098194509,8.937974964,9.369575568,9.514343125,10.01778182,9.770492632,9.563455096,9.403550624,6.723600923
Pre-demographic dividend,PRE,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.071088428,6.406482155,4.606092591,4.427829158,5.0887876,5.144741111,5.07172576,6.630413487,6.746628539,6.418623626,7.169370133,6.509127173,7.632712854,7.013552687,7.632479108,7.363448911,
Paraguay,PRY,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.768678637,7.330940945,7.508834413,7.002989742,6.966110234,7.178809423,7.936532533,8.156463456,8.423521268,8.721924154,8.470264803,9.445831245
West Bank and Gaza,PSE,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.975059184,9.656061404,10.70039581,11.16247938,10.82568583,10.25427101,10.36226928,9.713170203,9.843908247,9.681821038,10.18195883,9.424071479,9.033487189,
